customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02349,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.87,1970.06,Yes
CUST02350,Female,0,Yes,No,43,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,51.71,6216.21,Yes
CUST02351,Female,1,No,Yes,27,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.03,3376.55,No
CUST02352,Male,0,Yes,Yes,51,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),78.04,2211.54,No
CUST02353,Male,0,No,No,5,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Mailed check,35.14,6275.41,No
CUST02354,Female,1,Yes,Yes,6,No,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,54.13,3850.44,Yes
CUST02355,Female,1,No,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),78.24,7629.33,Yes
CUST02356,Male,1,Yes,Yes,68,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,40.85,4985.91,No
CUST02357,Female,0,No,No,44,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,74.25,8752.37,No
CUST02358,Male,1,No,Yes,15,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),91.47,3432.64,Yes
CUST02359,Female,1,Yes,No,42,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),26.58,2610.73,Yes
CUST02360,Male,0,Yes,Yes,11,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,81.95,5836.52,Yes
CUST02361,Female,0,Yes,No,11,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.94,6404.44,Yes
CUST02362,Female,1,Yes,Yes,66,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,29.74,251.02,No
CUST02363,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.63,6057.51,No
CUST02364,Female,1,No,No,58,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),51.09,1711.09,No
CUST02365,Female,1,Yes,Yes,72,No,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,38.23,8633.88,No
CUST02366,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),48.25,5226.46,Yes
CUST02367,Female,1,No,Yes,21,Yes,No,No,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),74.62,1227.1,Yes
CUST02368,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,78.01,569.19,No
CUST02369,Male,0,Yes,Yes,1,No,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.97,7928.47,No
CUST02370,Female,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,113.66,7670.55,No
CUST02371,Female,1,No,Yes,13,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),52.89,3963.45,Yes
CUST02372,Female,0,Yes,No,6,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.83,878.75,No
CUST02373,Female,0,No,No,58,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),38.67,3570.84,No
CUST02374,Female,1,No,Yes,17,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),32.05,6868.71,Yes
CUST02375,Female,1,Yes,No,12,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),118.21,5987.3,No
CUST02376,Female,1,No,No,52,Yes,No,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,87.47,7799.97,Yes
CUST02377,Male,1,Yes,Yes,70,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,98.7,6785.61,Yes
CUST02378,Female,0,Yes,Yes,52,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,60.15,3038.2,No
CUST02379,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),61.46,3136.09,No
CUST02380,Female,0,Yes,Yes,3,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.69,5865.02,Yes
CUST02381,Female,1,Yes,Yes,8,No,No phone service,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,40.07,2860.54,No
CUST02382,Male,1,No,Yes,10,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,52.69,7822.17,No
CUST02383,Female,0,No,No,47,No,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,39.52,3016.55,No
CUST02384,Female,1,No,No,41,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,48.26,4451.5,No
CUST02385,Male,1,No,No,64,Yes,No phone service,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),86.36,484.73,No
CUST02386,Female,0,Yes,Yes,42,Yes,No phone service,No,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),50.89,1151.0,No
CUST02387,Female,0,Yes,Yes,43,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),107.55,1273.87,No
CUST02388,Female,1,No,No,9,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,24.87,3162.76,No
CUST02389,Male,1,Yes,No,14,No,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),55.47,1137.97,No
CUST02390,Female,1,No,Yes,4,No,No phone service,Fiber optic,No,No,No,No internet service,No,No,One year,No,Mailed check,106.07,4168.26,Yes
CUST02391,Female,0,No,No,2,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,One year,No,Electronic check,82.14,2495.48,Yes
CUST02392,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),97.1,2524.86,No
CUST02393,Female,0,No,Yes,65,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,52.36,4064.96,No
CUST02394,Male,0,Yes,No,46,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),56.93,7699.17,No
CUST02395,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,108.82,6879.4,No
CUST02396,Female,1,No,Yes,7,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),94.96,7965.16,No
CUST02397,Female,1,No,Yes,66,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.43,8912.56,Yes
CUST02398,Male,1,No,Yes,15,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Electronic check,41.54,198.81,No
CUST02399,Male,0,No,No,72,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.63,6263.32,No
CUST02400,Female,0,No,Yes,47,No,No phone service,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),106.18,1166.48,Yes
CUST02401,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),89.76,8437.73,Yes
CUST02402,Female,1,No,No,42,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),80.73,2118.93,No
CUST02403,Male,0,No,Yes,51,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,97.66,3214.6,Yes
CUST02404,Male,0,Yes,Yes,35,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.5,8813.57,No
CUST02405,Male,1,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,One year,No,Mailed check,96.16,7818.01,No
CUST02406,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),62.07,520.15,No
CUST02407,Female,1,Yes,Yes,38,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,37.65,517.11,No
CUST02408,Male,0,Yes,Yes,72,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.38,7387.69,No
CUST02409,Male,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),44.67,726.31,No
CUST02410,Female,1,Yes,Yes,63,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,98.26,7680.44,No
CUST02411,Male,1,Yes,Yes,4,No,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,53.87,8329.12,No
CUST02412,Male,1,Yes,Yes,48,No,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),35.68,312.15,No
CUST02413,Female,1,No,No,52,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),45.46,2058.06,No
CUST02414,Male,1,Yes,Yes,38,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),46.66,306.39,No
CUST02415,Female,1,No,No,5,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,57.88,748.22,Yes
CUST02416,Female,0,No,No,70,No,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),45.73,4853.25,Yes
CUST02417,Female,0,No,No,24,No,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,One year,Yes,Electronic check,42.56,6598.46,No
CUST02418,Female,1,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),59.17,4367.32,No
CUST02419,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,106.81,3534.91,Yes
CUST02420,Female,1,No,No,3,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.05,1939.81,No
CUST02421,Male,0,No,Yes,2,No,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,49.62,2205.53,No
CUST02422,Male,1,No,No,2,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Credit card (automatic),76.23,5283.33,No
CUST02423,Male,0,Yes,No,22,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),107.45,7716.3,Yes
CUST02424,Male,0,No,Yes,71,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),48.41,3700.67,No
CUST02425,Male,0,No,No,4,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,54.87,8462.69,No
CUST02426,Male,0,No,No,38,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,99.8,563.86,No
CUST02427,Male,0,No,Yes,70,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),57.25,7479.97,No
CUST02428,Male,1,Yes,No,52,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,105.16,3114.26,No
CUST02429,Male,1,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,65.53,7832.03,No
CUST02430,Male,1,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,76.91,8282.81,No
CUST02431,Female,0,Yes,Yes,36,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,76.09,6333.64,No
CUST02432,Female,1,No,No,26,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.93,3259.97,Yes
CUST02433,Female,0,No,Yes,28,No,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,55.49,4166.72,No
CUST02434,Male,0,Yes,Yes,5,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,44.16,5010.81,Yes
CUST02435,Female,0,No,Yes,18,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.3,4212.51,Yes
CUST02436,Female,1,No,No,15,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,113.36,7141.28,No
CUST02437,Female,0,Yes,No,57,No,No,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),41.24,6966.6,No
CUST02438,Male,1,Yes,No,5,Yes,No,DSL,Yes,Yes,No internet service,No,No,Yes,Two year,No,Credit card (automatic),29.13,212.63,No
CUST02439,Male,1,No,No,37,No,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.66,1449.79,No
CUST02440,Male,0,No,Yes,22,No,No phone service,DSL,No,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),59.08,3335.58,No
CUST02441,Male,0,No,Yes,52,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,23.57,6084.58,Yes
CUST02442,Female,1,Yes,No,15,Yes,Yes,No,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,112.16,2144.31,Yes
CUST02443,Female,1,No,No,17,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,114.02,2972.83,Yes
CUST02444,Female,1,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),105.04,4212.51,No
CUST02445,Female,1,Yes,No,45,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.05,5347.04,No
CUST02446,Male,1,No,No,63,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,32.24,8125.99,No
CUST02447,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,79.25,7261.23,Yes
CUST02448,Male,0,No,No,59,No,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,48.15,3297.04,No
CUST02449,Female,1,No,No,21,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),40.17,6935.06,No
CUST02450,Male,1,Yes,No,42,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),84.13,7510.66,No
CUST02451,Male,1,No,Yes,69,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),95.04,4748.8,No
CUST02452,Female,1,Yes,Yes,17,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,72.73,2734.78,Yes
CUST02453,Female,0,Yes,Yes,68,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),52.0,8493.34,Yes
CUST02454,Male,0,No,Yes,7,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,71.25,8664.05,No
CUST02455,Male,1,No,No,40,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.97,2098.86,No
CUST02456,Male,1,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),25.19,7087.09,No
CUST02457,Male,1,No,Yes,43,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,64.38,471.62,No
CUST02458,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.83,121.24,No
CUST02459,Male,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),32.95,3229.0,No
CUST02460,Female,0,Yes,Yes,32,No,No,Fiber optic,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,64.88,4216.59,Yes
CUST02461,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.67,4962.4,Yes
CUST02462,Female,0,Yes,No,17,Yes,No,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,106.79,3466.55,No
CUST02463,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.94,1246.3,Yes
CUST02464,Female,1,No,Yes,35,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),62.63,3168.64,Yes
CUST02465,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,44.39,7414.25,No
CUST02466,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,115.75,3087.82,No
CUST02467,Female,1,Yes,No,53,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card (automatic),116.12,5371.5,No
CUST02468,Male,0,No,No,51,Yes,No,No,No,No,No,No,Yes,No internet service,One year,No,Mailed check,56.68,6159.8,No
CUST02469,Male,1,Yes,Yes,37,No,No phone service,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),112.9,6618.69,Yes
